VoteId,LegislatureNumber,VoteNum,VoteDate,VoteTitle,BillId
23:S0147,23,S0147,2003-04-28,"SCS CSSSHB 75(FIN)
Second Reading
Amendment No. 6",23:HB  75
23:S0148,23,S0148,2003-04-28,"SCS CSSSHB 75(FIN)
Second Reading
Amendment No. 7",23:HB  75
23:S0149,23,S0149,2003-04-28,"SCS CSSSHB 75(FIN)
Second Reading
Amendment No. 8",23:HB  75
23:S0150,23,S0150,2003-04-28,"SCS CSSSHB 75(FIN)
Second Reading
Amendment No. 9",23:HB  75
23:S0151,23,S0151,2003-04-28,"SCS CSSSHB 75(FIN)
Second Reading
Amendment No. 10",23:HB  75
23:S0152,23,S0152,2003-04-28,"SCS CSSSHB 75(FIN)
Second Reading
Amendment No. 11",23:HB  75
23:S0153,23,S0153,2003-04-28,"SCS CSSSHB 75(FIN)
Second Reading
Amendment No. 12",23:HB  75
23:S0154,23,S0154,2003-04-28,"SCS CSSSHB 75(FIN)
Second Reading
Amendment No. 13",23:HB  75
23:S0155,23,S0155,2003-04-28,"SCS CSSSHB 75(FIN)
Second Reading
Amendment No. 14",23:HB  75
23:S0156,23,S0156,2003-04-28,"SCS CSSSHB 75(FIN)
Second Reading
Amendment No. 15",23:HB  75
23:S0157,23,S0157,2003-04-28,"CSSB 151(L&C)
Third Reading - Final Passage
Effective Date",23:SB 151
23:S0158,23,S0158,2003-04-28,"SCS HB 140(STA)
Third Reading - On Reconsideration",23:HB 140
23:S0159,23,S0159,2003-04-28,"SCS HB 140(STA)
Effective Date Clause",23:HB 140
23:S0161,23,S0161,2003-04-29,"SCS HB 124(TRA)
Third Reading - Final Passage
Effective Date",23:HB 124
23:S0162,23,S0162,2003-04-29,"SCS CSSSHB 75(FIN)
Third Reading - Final Passage",23:HB  75
23:S0163,23,S0163,2003-04-29,"SCS CSSSHB 75(FIN)
Effective Date Clauses",23:HB  75
23:S0164,23,S0164,2003-04-29,"SCS CSSSHB 75(FIN)
Adopt Budget Reserve Fund Section?",23:HB  75
23:S0165,23,S0165,2003-04-29,"SCS CSSSHB 76(FIN) am S
Third Reading - Final Passage
Effective Date",23:HB  76
23:S0167,23,S0167,2003-04-30,"SB 53
Third Reading - Final Passage
Effective Date - Court Rules",23:SB  53
23:S0168,23,S0168,2003-04-30,"SB 147
Third Reading - Final Passage
Effective Dates",23:SB 147
23:S0169,23,S0169,2003-04-30,"CSSB 157(HES)
Third Reading - Final Passage",23:SB 157
23:S0170,23,S0170,2003-04-30,"SCS HB 140(STA)(efd fld S)
Rescind previous action failing to
adopt effective date clause?",23:HB 140
23:S0171,23,S0171,2003-04-30,"SCS HB 140(STA)(efd fld S)
Rescind previous action in passing?",23:HB 140
23:S0172,23,S0172,2003-04-30,"SCS HB 140(STA)(efd fld S)
Second Reading
Amendment No. 1",23:HB 140
23:S0173,23,S0173,2003-04-30,"SCS HB 140(STA) am S(efd fld S)
Third Reading - Final Passage",23:HB 140
23:S0175,23,S0175,2003-05-01,"HCS CSSJR 12(FSH)
Shall the Senate Concur in the House Amendment
to CSSJR 12(RES)?",23:SJR 12
23:S0176,23,S0176,2003-05-01,"HCS SB 108(FIN)
Shall the Senate Concur in the House Amendment
to SB 108? Effective Date",23:SB 108
23:S0177,23,S0177,2003-05-01,"HB 187
Third Reading - Final Passage
Effective Date",23:HB 187
23:S0178,23,S0178,2003-05-01,"SB 98
Uphold ruling of the Chair?",23:SB  98
23:S0179,23,S0179,2003-05-01,"CSSB 98(TRA)
Third Reading - Final Passage
Effective Dates",23:SB  98
23:S0180,23,S0180,2003-05-01,"CSHB 23(JUD)
Third Reading - Final Passage",23:HB  23
23:S0181,23,S0181,2003-05-01,"SJR 17
Third Reading - Final Passage",23:SJR 17
23:S0182,23,S0182,2003-05-01,"CSHCR 11(FSH) am
Second Reading - Final Passage",23:HCR 11
23:S0183,23,S0183,2003-05-01,"SCS CSSSHB 75(FIN)(brf sup maj fld S)
Shall the Senate Recede from its Amendment
to CSSSHB 75(FIN)am (brf sup maj fld)?",23:HB  75
23:S0184,23,S0184,2003-05-01,"SCS CSSSHB 76(FIN) am S
Shall the Senate Recede from its Amendments
to CSSSHB 76(FIN)?",23:HB  76
23:S0186,23,S0186,2003-05-02,"SCS HB 124(TRA)
Shall the Senate Recede from its Amendment
to HB 124?                    Effective Date",23:HB 124
23:S0187,23,S0187,2003-05-02,"SB 89
Second Reading
Adopt Judiciary Committee Substitute?",23:SB  89
23:S0188,23,S0188,2003-05-02,"SB 142
Third Reading - Final Passage
Effective Dates",23:SB 142
23:S0189,23,S0189,2003-05-02,"SB 146
Third Reading - Final Passage
Effective Date",23:SB 146
23:S0190,23,S0190,2003-05-02,"CSSB 160(HES)
Third Reading - Final Passage
Effective Date",23:SB 160
23:S0191,23,S0191,2003-05-02,"SCR 9
Second Reading - Final Passage",23:SCR  9
23:S0192,23,S0192,2003-05-02,"SCS CSHB 52(STA)
Third Reading - Final Passage",23:HB  52
23:S0193,23,S0193,2003-05-02,"HB 159
Third Reading - Final Passage
Effective Date",23:HB 159
23:S0194,23,S0194,2003-05-02,"CSSB 98(TRA)
Third Reading - On Reconsideration
Effective Dates",23:SB  98
23:S0196,23,S0196,2003-05-03,"HCR 20
Second Reading Final Passage",23:HCR 20
23:S0197,23,S0197,2003-05-03,"HCS SB 115(FIN)
Shall the Senate Concur in the House
Amendment to SB 115(efd fld)?   Effective Date",23:SB 115
23:S0198,23,S0198,2003-05-03,"CSSB 89(JUD) am
Third Reading - Final Passage",23:SB  89
23:S0199,23,S0199,2003-05-03,"CSSB 155(RES)
Third Reading - Final Passage
Effective Date",23:SB 155
23:S0200,23,S0200,2003-05-03,"CSHCR 7(RLS)
Second Reading - Final Passage",23:HCR  7
23:S0202,23,S0202,2003-05-04,"SB 88
Third Reading - Final Passage
Effective Dates",23:SB  88
23:S0203,23,S0203,2003-05-04,"SB 148
Third Reading - Final Passage
Effective Date",23:SB 148
23:S0204,23,S0204,2003-05-04,"SB 173
Third Reading - Final Passage",23:SB 173
23:S0205,23,S0205,2003-05-04,"SB 173
Effective Date Clause",23:SB 173
23:S0207,23,S0207,2003-05-05,"SCS CSHB 59(FIN)
Third Reading - Final Passage
Effective Dates",23:HB  59
23:S0208,23,S0208,2003-05-05,"CSSB 63(STA)
Third Reading - Final Passage",23:SB  63
23:S0209,23,S0209,2003-05-05,"SCS CSHB 127(STA)
Second Reading
Amendment No. 1",23:HB 127
23:S0210,23,S0210,2003-05-05,"SCS CSHB 127(STA) am S
Third Reading - Final Passage",23:HB 127
23:S0211,23,S0211,2003-05-05,"CSHB 146(HES)
Third Reading - Final Passage",23:HB 146
23:S0212,23,S0212,2003-05-05,"CSHB 146(HES)
Effective Date Clause",23:HB 146
23:S0214,23,S0214,2003-05-06,"HCS CSSB 105(HES)
Shall the Senate Concur in the House Amendment
to CSSB 105(HES) am(efd fld)?  Effective Date",23:SB 105
23:S0215,23,S0215,2003-05-06,"HB 34
Third Reading - Final Passage
Effective Date",23:HB  34
23:S0216,23,S0216,2003-05-06,"CSHB 212(JUD)
Third Reading - Final Passage",23:HB 212
23:S0217,23,S0217,2003-05-06,"CSHB 249(JUD) am
Third Reading - Final Passage
Effective Date",23:HB 249
23:S0218,23,S0218,2003-05-06,"SCS CSHB 127(STA) am S
Third Reading - On Reconsideration",23:HB 127
23:S0220,23,S0220,2003-05-07,"CSHB 114(JUD)(title am)
Third Reading - Final Passage",23:HB 114
23:S0221,23,S0221,2003-05-07,"CSHB 2(JUD)(title am)
Third Reading - Final Passage
Effective Date",23:HB   2
23:S0222,23,S0222,2003-05-07,"CSSSHB 177(STA)
Third Reading - Final Passage",23:HB 177
23:S0224,23,S0224,2003-05-08,"HB 124
Shall the Senate adopt the Conference Committee
report on House Bill 124?        Effective Date",23:HB 124
23:S0225,23,S0225,2003-05-08,"CSSB 168(FIN)
Second Reading
Amendment to Amendment No. 1",23:SB 168
23:S0226,23,S0226,2003-05-08,"CSSB 168(FIN)
Second Reading
Amendment No. 1",23:SB 168
23:S0227,23,S0227,2003-05-08,"CSSB 128(FIN) am
Third Reading - Final Passage
Effective Date",23:SB 128
23:S0228,23,S0228,2003-05-08,"SB 177
Third Reading - Final Passage
Effective Date",23:SB 177
23:S0230,23,S0230,2003-05-09,"SB 93
Second Reading
Adopt Judiciary Committee Substitute?",23:SB  93
23:S0231,23,S0231,2003-05-09,"CSSB 93(JUD)
Second Reading
Amendment No. 1",23:SB  93
23:S0232,23,S0232,2003-05-09,"CSSB 93(JUD) am
Third Reading - Final Passage
Return to Rules Committee?",23:SB  93
23:S0233,23,S0233,2003-05-09,"CSSB 93(JUD) am
Third Reading - Final Passage
Effective Date",23:SB  93
23:S0234,23,S0234,2003-05-09,"CSSB 168(FIN) am
Third Reading - Final Passage
Effective Dates",23:SB 168
23:S0235,23,S0235,2003-05-09,"SB 210
Third Reading - Final Passage
Effective Date",23:SB 210
23:S0236,23,S0236,2003-05-09,"HB 170
Third Reading - Final Passage",23:HB 170
23:S0237,23,S0237,2003-05-09,"HB 170
Effective Date Clause",23:HB 170
23:S0239,23,S0239,2003-05-10,"SB 56
Second Reading
Adopt Finance Committee Substitute?",23:SB  56
23:S0240,23,S0240,2003-05-10,"CSSB 192(L&C)
Third Reading - Final Passage
Effective Date",23:SB 192
23:S0241,23,S0241,2003-05-10,"CSSB 93(JUD) am
Third Reading - On Reconsideration
Effective Date",23:SB  93
23:S0242,23,S0242,2003-05-10,"CSSB 168(FIN) am
Third Reading - On Reconsideration
Effective Dates",23:SB 168
23:S0244,23,S0244,2003-05-11,"CSSB 56(FIN)
Third Reading - Final Passage
Effective Date",23:SB  56
23:S0245,23,S0245,2003-05-11,"CSSB 106(FIN)
Third Reading - Final Passage",23:SB 106
23:S0246,23,S0246,2003-05-11,"CSSB 106(FIN)
Effective Date Clause",23:SB 106
23:S0247,23,S0247,2003-05-11,"CSHB 81(STA)
Third Reading - Final Passage
Effective Date",23:HB  81
23:S0249,23,S0249,2003-05-12,"CSHB 191(FIN) am
Second Reading
Amendment No. 1",23:HB 191
23:S0250,23,S0250,2003-05-12,"CSSB 149(RES)
Third Reading - Final Passage",23:SB 149
23:S0251,23,S0251,2003-05-12,"HB 11
Second Reading
Amendment No. 1",23:HB  11
23:S0252,23,S0252,2003-05-12,"HB 11 am S
Third Reading - Final Passage",23:HB  11
23:S0253,23,S0253,2003-05-12,"HB 11 am S
Effective Date Clause",23:HB  11
23:S0254,23,S0254,2003-05-12,"CSHB 105(FIN)
Third Reading - Final Passage",23:HB 105
23:S0255,23,S0255,2003-05-12,"SCS CSSSHB 184(L&C) am S
Third Reading - Final Passage
Effective Date",23:HB 184
23:S0256,23,S0256,2003-05-12,"HB 203
Second Reading
Amendment No. 1",23:HB 203
23:S0257,23,S0257,2003-05-12,"HB 203
Third Reading - Final Passage
Effective Date",23:HB 203
23:S0258,23,S0258,2003-05-12,"CSHB 81(STA)
Third Reading - On Reconsideration
Effective Date",23:HB  81
23:S0260,23,S0260,2003-05-13,"SB 216
Third Reading - Final Passage
Effective Date",23:SB 216
23:S0261,23,S0261,2003-05-13,"CSHB 1(JUD)
Third Reading - Final Passage
Court Rules",23:HB   1
23:S0262,23,S0262,2003-05-13,"CSSB 175(JUD)
Third Reading - Final Passage
Effective Dates",23:SB 175
23:S0263,23,S0263,2003-05-13,"CSSB 176(JUD)
Third Reading - Final Passage",23:SB 176
23:S0265,23,S0265,2003-05-14,"CSSB 13(JUD)
Third Reading - Final Passage
Effective Dates",23:SB  13
23:S0266,23,S0266,2003-05-14,"CSSB 85(STA)
Third Reading - Final Passage",23:SB  85
23:S0267,23,S0267,2003-05-14,"HB 11 am S
Third Reading - On Reconsideration",23:HB  11
23:S0268,23,S0268,2003-05-14,"HB 11 am S
Effective Date Clauses",23:HB  11
23:S0269,23,S0269,2003-05-14,"SB 185
Second Reading
Adopt Finance Committee Substitute?",23:SB 185
23:S0270,23,S0270,2003-05-14,"CSSB 198(STA)
Third Reading - Final Passage
Effective Date",23:SB 198
23:S0271,23,S0271,2003-05-14,"CSSB 175(JUD)
Third Reading - On Reconsideration",23:SB 175
23:S0272,23,S0272,2003-05-14,"CSSB 175(JUD)
Effective Date Clauses",23:SB 175
23:S0273,23,S0273,2003-05-14,"CSHB 109(FIN)
Third Reading - Final Passage
Effective Date",23:HB 109
23:S0274,23,S0274,2003-05-14,"CSSB 183(STA)
Third Reading - Final Passage",23:SB 183
23:S0275,23,S0275,2003-05-14,"CSHB 46(STA)
Third Reading - Final Passage",23:HB  46
23:S0276,23,S0276,2003-05-14,"SCS CSHB 90(FIN)
Third Reading - Final Passage
Effective Dates",23:HB  90
23:S0277,23,S0277,2003-05-14,"CSHB 191(FIN) am
Third Reading - Final Passage",23:HB 191
23:S0278,23,S0278,2003-05-14,"CSHB 191(FIN) am
Effective Date Clauses",23:HB 191
23:S0279,23,S0279,2003-05-14,"CSSB 176(JUD)
Third Reading - On Reconsideration",23:SB 176
23:S0281,23,S0281,2003-05-15,"HCS CSSB 25(RLS)
Shall the Senate concur in the House amendment
to CSSB 25(FIN)?   Effective Date",23:SB  25
23:S0282,23,S0282,2003-05-15,"HCR 17
Final Passage",23:HCR 17
23:S0283,23,S0283,2003-05-15,"HCSSB 124(FIN)
Shall the Senate concur in House amendment
to SB 124(efd fld)?",23:SB 124
23:S0284,23,S0284,2003-05-15,"HCS SB 124(FIN)
Effective Date Clause",23:SB 124
23:S0285,23,S0285,2003-05-15,"HCS SJR 10(JUD)
Shall the Senate concur in the House amendment
to SJR 10?",23:SJR 10
23:S0286,23,S0286,2003-05-15,"Shall Marianne Stillner be confirmed as a member
of the Select Committee on Legislative Ethics?",
23:S0287,23,S0287,2003-05-15,"CSSB 8(JUD)
Third Reading - Final Passage",23:SB   8
23:S0288,23,S0288,2003-05-15,"CSSB 26(STA)
Third Reading - Final Passage
Effective Date",23:SB  26
23:S0289,23,S0289,2003-05-15,"CSHB 120(RLS) am
Third Reading - Final Passage
Effective Date",23:HB 120
23:S0290,23,S0290,2003-05-15,"CSHB 250(FIN)
Third Reading - Final Passage
Effective Date",23:HB 250
23:S0291,23,S0291,2003-05-15,"CSSB 30(JUD) am
Third Reading - Final Passage",23:SB  30
23:S0292,23,S0292,2003-05-15,"CSSB 100(FIN)
Third Reading - Final Passage",23:SB 100
23:S0293,23,S0293,2003-05-15,"CSSB 100(FIN)
Effective Date Clauses",23:SB 100
23:S0294,23,S0294,2003-05-15,"CSSB 100(FIN)(efd fld)
Adopt Constitutional Budget Reserve Fund Sec. 14(d)?",23:SB 100
23:S0295,23,S0295,2003-05-15,"CSSB 100(FIN)(efd fld)
Adopt Constitutional Budget Reserve Fund Sec. 14(a)?",23:SB 100
23:S0296,23,S0296,2003-05-15,"CSSB 100(FIN)(efd fld)
Adopt Constitutional Budget Reserve Fund Sec. 14(b)?",23:SB 100
23:S0297,23,S0297,2003-05-15,"CSSB 100(FIN)(efd fld)
Adopt Constitutional Budget Reserve Fund Sec. 14(c)?",23:SB 100
23:S0298,23,S0298,2003-05-15,"CSSB 102(L&C)
Second Reading
Amendment No. 1",23:SB 102
23:S0299,23,S0299,2003-05-15,"CSSB 102(L&C) am
Third Reading - Final Passage",23:SB 102
23:S0300,23,S0300,2003-05-15,"CSSB 102(L&C) am
Effective Date Clauses",23:SB 102
23:S0301,23,S0301,2003-05-15,"CSSB 117(FIN)
Third Reading - Final Passage",23:SB 117
23:S0302,23,S0302,2003-05-15,"CSSB 117(FIN)
Effective Date Clauses",23:SB 117
23:S0303,23,S0303,2003-05-15,"CSSB 119(FIN)
Third Reading - Final Passage",23:SB 119
